BASE_DATE,IR_CURVE_ID,MAT_CD,INT_RATE
20161130,A100,M0024,0.0171
20161130,A100,M0030,0.0172
20161130,A100,M0036,0.0181
20161130,A100,M0048,0.0192
20161130,A100,M0060,0.0194
20161130,A100,M0084,0.0207
20161130,A100,M0120,0.0217
20161130,A100,M0240,0.0216
20161124,A100,M0003,0.0156
20161124,A100,M0006,0.0164
20161124,A100,M0009,0.0167
20161124,A100,M0012,0.0172
20161124,A100,M0018,0.0178
20161124,A100,M0024,0.0181
20161124,A100,M0030,0.0183
20161124,A100,M0036,0.0191
20161124,A100,M0048,0.0197
20161124,A100,M0060,0.0199
20161124,A100,M0084,0.0212
20161124,A100,M0120,0.0222
20161124,A100,M0240,0.0226
20161130,E110,M0003,0.0159
20161130,E110,M0006,0.0166
20161130,E110,M0009,0.0169
20161130,E110,M0012,0.0172
20161130,E110,M0018,0.0176
20161130,E110,M0024,0.0184
20161130,E110,M0030,0.0185
20161130,E110,M0036,0.0188
20161130,E110,M0048,0.0203
20161130,E110,M0060,0.0209
20161130,E110,M0084,0.0215
20161130,E110,M0120,0.0227
20161130,E110,M0240,0.0234
20161124,E110,M0003,0.016
20161124,E110,M0006,0.0168
20161124,E110,M0009,0.0172
20161124,E110,M0012,0.0176
20161124,E110,M0018,0.0179
20161124,E110,M0024,0.0191
20161124,E110,M0030,0.0192
20161124,E110,M0036,0.0197
20161124,E110,M0048,0.0207
20161124,E110,M0060,0.0213
20161124,E110,M0084,0.022
20161124,E110,M0120,0.0231
20161124,E110,M0240,0.0244
20170404,E110,M0006,0.0142
20170404,E110,M0009,0.0148
20170404,E110,M0012,0.0151
20170404,E110,M0018,0.0157
20170404,E110,M0024,0.0166
20170404,E110,M0030,0.017
20170404,E110,M0036,0.0179
20170404,E110,M0048,0.0185
20170404,E110,M0060,0.02
20170404,E110,M0084,0.0212
20170404,E110,M0120,0.0226
20170404,E110,M0240,0.0244
20170405,E110,M0003,0.0135
20170405,E110,M0006,0.014
20170405,E110,M0009,0.0147
20170405,E110,M0012,0.015
20170405,E110,M0018,0.0157
20170405,E110,M0024,0.0167
20170405,E110,M0030,0.017
20170405,E110,M0036,0.018
20170405,E110,M0048,0.0186
20170405,E110,M0060,0.0201
20170405,E110,M0084,0.0213
20170405,E110,M0120,0.0226
20170404,A100,M0006,0.0136
20170410,A100,M0120,0.0229
20170410,A100,M0240,0.0235
20170407,A100,M0048,0.0182
20170407,A100,M0060,0.019
20170407,A100,M0084,0.0211
20170407,A100,M0120,0.0224
20170407,A100,M0240,0.0229
20170407,A100,M0003,0.0127
20170407,A100,M0006,0.0136
20170407,A100,M0009,0.0142
20170407,A100,M0012,0.0146
20170109,A100,M0018,0.0158
20170109,A100,M0024,0.0162
20170109,A100,M0030,0.0166
20170109,A100,M0036,0.0168
20170109,A100,M0048,0.0182
20170109,A100,M0060,0.019
20170113,A100,M0003,0.0127
20170113,A100,M0006,0.0139
20170112,A100,M0003,0.0127
20170112,A100,M0006,0.0139
20170112,A100,M0009,0.0144
20170112,A100,M0012,0.0148
20170112,A100,M0018,0.0154
20170112,A100,M0024,0.0157
20170112,A100,M0030,0.0161
20170112,A100,M0036,0.0163
20170112,A100,M0048,0.0175
20170112,A100,M0060,0.0183
20170112,A100,M0084,0.02
20170112,A100,M0120,0.0207
20170112,A100,M0240,0.0211
20170111,A100,M0003,0.0127
20170111,A100,M0006,0.0139
20170111,A100,M0009,0.0144
20170111,A100,M0012,0.0149
20170111,A100,M0018,0.0156
20170111,A100,M0024,0.016
20170111,A100,M0030,0.0164
20170111,A100,M0036,0.0168
20170111,A100,M0048,0.0181
20170111,A100,M0060,0.0189
20170111,A100,M0084,0.0207
20170111,A100,M0120,0.0214
20170111,A100,M0240,0.0217
20170109,A100,M0084,0.0208
20170109,A100,M0120,0.0215
20170109,A100,M0240,0.0218
20170110,A100,M0003,0.0127
20170110,A100,M0006,0.0139
20170113,A100,M0009,0.0144
20170113,A100,M0012,0.0148
20170113,A100,M0018,0.0154
20170113,A100,M0024,0.0158
20170113,A100,M0030,0.0162
20170113,A100,M0036,0.0164
20170113,A100,M0048,0.0176
20170113,A100,M0060,0.0184
20170113,A100,M0084,0.0202
20170104,A100,M0120,0.0211
20170104,A100,M0240,0.0217
20170103,A100,M0003,0.0129
20170103,A100,M0006,0.0143
20170103,A100,M0009,0.0148
20170103,A100,M0012,0.0151
20170103,A100,M0018,0.0157
20170103,A100,M0024,0.016
20170103,A100,M0030,0.0163
20170103,A100,M0036,0.0164
20170103,A100,M0048,0.0178
20170103,A100,M0060,0.0185
20170103,A100,M0084,0.0201
20170103,A100,M0120,0.0208
20170102,A100,M0003,0.0131
20170102,A100,M0006,0.0146
20170102,A100,M0009,0.0151
20170102,A100,M0012,0.0154
20170102,A100,M0018,0.0159
20170102,A100,M0024,0.016
20170102,A100,M0030,0.0163
20170102,A100,M0036,0.0164
20170102,A100,M0048,0.0178
20170102,A100,M0060,0.0183
20170102,A100,M0084,0.0199
20170102,A100,M0120,0.0206
20170102,A100,M0240,0.0213
20170106,A100,M0036,0.0166
20170105,A100,M0003,0.0127
20170105,A100,M0006,0.014
20170105,A100,M0009,0.0144
20170105,A100,M0012,0.0147
20170105,A100,M0018,0.0153
20170105,A100,M0024,0.0157
20170105,A100,M0030,0.016
20170105,A100,M0036,0.0162
20170105,A100,M0048,0.0175
20170105,A100,M0060,0.0183
20170105,A100,M0084,0.0201
20170105,A100,M0120,0.0207
20170105,A100,M0240,0.0213
20170103,A100,M0240,0.0216
20170104,A100,M0003,0.0127
20170104,A100,M0006,0.0141
20170104,A100,M0009,0.0146
20170104,A100,M0012,0.0149
20170104,A100,M0018,0.0155
20170104,A100,M0024,0.0159
20170104,A100,M0030,0.0163
20170104,A100,M0036,0.0164
20170104,A100,M0048,0.0179
20170104,A100,M0060,0.0186
20170104,A100,M0084,0.0204
20170106,A100,M0048,0.0179
20170106,A100,M0060,0.0186
20170106,A100,M0084,0.0204
20170106,A100,M0120,0.0211
20170106,A100,M0240,0.0217
20170106,A100,M0003,0.0127
20170106,A100,M0006,0.014
20170106,A100,M0009,0.0145
20170106,A100,M0012,0.015
20170106,A100,M0018,0.0156
20170106,A100,M0024,0.016
20170126,A100,M0060,0.0192
20170126,A100,M0084,0.0212
20170126,A100,M0120,0.0221
20170126,A100,M0240,0.0223
20170119,A100,M0084,0.0211
20170119,A100,M0120,0.0218
20170119,A100,M0240,0.0222
20170124,A100,M0018,0.0155
20170124,A100,M0024,0.016
20170124,A100,M0030,0.0164
20170124,A100,M0036,0.0166
20170124,A100,M0048,0.0177
20170124,A100,M0060,0.0184
20170124,A100,M0084,0.0204
20170124,A100,M0120,0.0212
20170124,A100,M0240,0.0215
20170123,A100,M0036,0.0167
20170123,A100,M0048,0.018
20170123,A100,M0060,0.0187
20170123,A100,M0084,0.0207
20170123,A100,M0120,0.0215
20170123,A100,M0240,0.0218
20170123,A100,M0003,0.0128
20170123,A100,M0006,0.0139
20170123,A100,M0009,0.0144
20170123,A100,M0012,0.0148
20170123,A100,M0018,0.0156
20170123,A100,M0024,0.0161
20170123,A100,M0030,0.0165
20170126,A100,M0003,0.013
20170126,A100,M0006,0.0142
20170126,A100,M0009,0.0147
20170126,A100,M0012,0.0151
20170125,A100,M0003,0.013
20170125,A100,M0006,0.0141
20170125,A100,M0009,0.0146
20170125,A100,M0012,0.015
20170125,A100,M0018,0.0156
20170125,A100,M0024,0.0162
20170125,A100,M0030,0.0166
20170125,A100,M0036,0.0167
20170125,A100,M0048,0.0179
20170125,A100,M0060,0.0186
20170125,A100,M0084,0.0206
20170125,A100,M0120,0.0215
20170125,A100,M0240,0.0218
20170124,A100,M0003,0.0129
20170124,A100,M0006,0.014
20170124,A100,M0009,0.0145
20170124,A100,M0012,0.0148
20170131,A100,M0003,0.013
20170131,A100,M0006,0.0141
20170131,A100,M0009,0.0147
20170131,A100,M0012,0.0151
20170131,A100,M0018,0.0159
20170131,A100,M0024,0.0164
20170131,A100,M0030,0.0168
20170131,A100,M0036,0.0171
20170131,A100,M0048,0.0183
20170131,A100,M0060,0.0189
20170131,A100,M0084,0.0209
20170131,A100,M0120,0.0218
20170131,A100,M0240,0.0221
20170126,A100,M0018,0.016
20170126,A100,M0024,0.0166
20170126,A100,M0030,0.017
20170126,A100,M0036,0.0173
20170126,A100,M0048,0.0185
20170113,A100,M0120,0.021
20170113,A100,M0240,0.0212
20170117,A100,M0036,0.0165
20170117,A100,M0048,0.0177
20170117,A100,M0060,0.0185
20170117,A100,M0084,0.0205
20170117,A100,M0120,0.0212
20170117,A100,M0240,0.0216
20170116,A100,M0003,0.0127
20170116,A100,M0006,0.0139
20170116,A100,M0009,0.0144
20170116,A100,M0012,0.0148
20170116,A100,M0018,0.0155
20170116,A100,M0024,0.0159
20170116,A100,M0030,0.0163
20170116,A100,M0036,0.0165
20170116,A100,M0048,0.0178
20170116,A100,M0060,0.0186
20170116,A100,M0084,0.0206
20170116,A100,M0120,0.0214
20170116,A100,M0240,0.0215
20170119,A100,M0003,0.0128
20170119,A100,M0006,0.0139
20170119,A100,M0009,0.0145
20170119,A100,M0012,0.0149
20170119,A100,M0018,0.0157
20170119,A100,M0024,0.0162
20170119,A100,M0030,0.0167
20170119,A100,M0036,0.0169
20170119,A100,M0048,0.0183
20170119,A100,M0060,0.0191
20170118,A100,M0003,0.0127
20170118,A100,M0006,0.0138
20170118,A100,M0009,0.0144
20170118,A100,M0012,0.0148
20170118,A100,M0018,0.0157
20170118,A100,M0024,0.016
20170118,A100,M0030,0.0164
20170118,A100,M0036,0.0167
20170118,A100,M0048,0.0179
20170118,A100,M0060,0.0187
20170118,A100,M0084,0.0207
20170118,A100,M0120,0.0214
20170118,A100,M0240,0.0218
20170117,A100,M0003,0.0127
20170117,A100,M0006,0.0139
20170117,A100,M0009,0.0144
20170117,A100,M0012,0.0148
20170117,A100,M0018,0.0155
20170117,A100,M0024,0.0159
20170117,A100,M0030,0.0163
20170120,A100,M0003,0.0128
20170120,A100,M0006,0.0139
20170120,A100,M0009,0.0144
20170120,A100,M0012,0.0148
20170120,A100,M0018,0.0156
20170120,A100,M0024,0.0161
20170120,A100,M0030,0.0165
20170120,A100,M0036,0.0167
20170120,A100,M0048,0.0179
20170120,A100,M0060,0.0187
20170120,A100,M0084,0.0206
20170120,A100,M0120,0.0214
20170120,A100,M0240,0.022
20170106,A100,M0030,0.0164
20170110,A100,M0009,0.0144
20170110,A100,M0012,0.0149
20170110,A100,M0018,0.0156
20170110,A100,M0024,0.016
20170110,A100,M0030,0.0163
20170110,A100,M0036,0.0166
20170110,A100,M0048,0.018
20170110,A100,M0060,0.0188
20170110,A100,M0084,0.0205
20170110,A100,M0120,0.0212
20170110,A100,M0240,0.0214
20170109,A100,M0003,0.0127
20170109,A100,M0006,0.014
20170109,A100,M0009,0.0146
20170109,A100,M0012,0.015
20170426,E110,M0030,0.0173
20170426,E110,M0036,0.0182
20170426,E110,M0048,0.0191
20170426,E110,M0060,0.0207
20170426,E110,M0084,0.0221
20170426,E110,M0120,0.0233
20170426,E110,M0240,0.0252
20170427,E110,M0003,0.0135
20170427,E110,M0006,0.0138
20170427,E110,M0009,0.0146
20170427,E110,M0012,0.015
20170427,E110,M0018,0.0159
20170427,E110,M0024,0.0167
20170427,E110,M0030,0.0171
20170427,E110,M0036,0.0182
20170427,E110,M0048,0.019
20170427,E110,M0060,0.0206
20170427,E110,M0084,0.022
20170427,E110,M0120,0.0233
20170427,E110,M0240,0.0252
20170428,E110,M0003,0.0134
20170428,E110,M0006,0.0138
20170428,E110,M0009,0.0144
20170428,E110,M0012,0.015
20170428,E110,M0018,0.0158
20170428,E110,M0024,0.0168
20170428,E110,M0030,0.0172
20170428,E110,M0036,0.0182
20170428,E110,M0048,0.0191
20170428,E110,M0060,0.0206
20170428,E110,M0084,0.0219
20170428,E110,M0120,0.0232
20170428,E110,M0240,0.0251
20170424,E110,M0003,0.0135
20170424,E110,M0006,0.0139
20170424,E110,M0009,0.0147
20170424,E110,M0012,0.0152
20170424,E110,M0018,0.0162
20170424,E110,M0024,0.017
20170424,E110,M0030,0.0174
20170424,E110,M0036,0.0184
20170424,E110,M0048,0.0192
20170424,E110,M0060,0.0207
20170424,E110,M0084,0.0222
20170424,E110,M0120,0.0233
20170424,E110,M0240,0.0253
20170425,E110,M0003,0.0135
20170425,E110,M0006,0.0139
20170425,E110,M0009,0.0146
20170425,E110,M0012,0.0151
20170425,E110,M0018,0.0161
20170425,E110,M0024,0.0169
20170425,E110,M0030,0.0172
20170425,E110,M0036,0.0182
20170425,E110,M0048,0.0191
20170425,E110,M0060,0.0206
20170425,E110,M0084,0.022
20170425,E110,M0120,0.0232
20170425,E110,M0240,0.0252
20170426,E110,M0003,0.0135
20170426,E110,M0006,0.0139
20170426,E110,M0009,0.0147
20170426,E110,M0012,0.0151
20170426,E110,M0018,0.016
20170426,E110,M0024,0.0169
20170419,E110,M0048,0.0189
20170419,E110,M0060,0.0203
20170419,E110,M0084,0.0215
20170419,E110,M0120,0.0227
20170419,E110,M0240,0.0246
20170420,E110,M0030,0.0171
20170420,E110,M0036,0.0182
20170420,E110,M0048,0.0189
20170420,E110,M0060,0.0203
20170420,E110,M0084,0.0215
20170420,E110,M0120,0.0227
20170420,E110,M0240,0.0247
20170421,E110,M0003,0.0135
20170421,E110,M0006,0.0139
20170421,E110,M0009,0.0147
20170421,E110,M0012,0.0152
20170421,E110,M0018,0.016
20170421,E110,M0024,0.0169
20170421,E110,M0030,0.0173
20170421,E110,M0036,0.0183
20170421,E110,M0048,0.019
20170421,E110,M0060,0.0205
20170421,E110,M0084,0.0218
20170420,E110,M0003,0.0135
20170420,E110,M0006,0.0139
20170420,E110,M0009,0.0147
20170420,E110,M0012,0.0152
20170420,E110,M0018,0.016
20170420,E110,M0024,0.0168
20170421,E110,M0120,0.023
20170421,E110,M0240,0.0249
20170417,E110,M0003,0.0135
20170417,E110,M0006,0.014
20170417,E110,M0009,0.0147
20170417,E110,M0012,0.0151
20170417,E110,M0018,0.0158
20170417,E110,M0024,0.0167
20170417,E110,M0030,0.0171
20170417,E110,M0036,0.0181
20170417,E110,M0048,0.0189
20170417,E110,M0060,0.0204
20170417,E110,M0084,0.0217
20170417,E110,M0120,0.0231
20170417,E110,M0240,0.0248
20170418,E110,M0003,0.0135
20170418,E110,M0006,0.014
20170418,E110,M0009,0.0147
20170418,E110,M0012,0.0152
20170418,E110,M0018,0.0159
20170418,E110,M0024,0.0167
20170418,E110,M0030,0.0171
20170418,E110,M0036,0.0182
20170418,E110,M0048,0.019
20170418,E110,M0060,0.0204
20170418,E110,M0084,0.0217
20170418,E110,M0120,0.023
20170418,E110,M0240,0.0248
20170419,E110,M0003,0.0135
20170419,E110,M0006,0.0139
20170419,E110,M0009,0.0147
20170419,E110,M0012,0.0152
20170419,E110,M0018,0.0159
20170419,E110,M0024,0.0167
20170419,E110,M0030,0.0171
20170419,E110,M0036,0.0182
20170412,E110,M0036,0.0183
20170412,E110,M0048,0.0192
20170412,E110,M0060,0.0208
20170412,E110,M0084,0.0221
20170412,E110,M0120,0.0234
20170412,E110,M0240,0.0251
20170413,E110,M0003,0.0135
20170413,E110,M0006,0.014
20170413,E110,M0009,0.0146
20170413,E110,M0012,0.0151
20170413,E110,M0018,0.0158
20170413,E110,M0024,0.0166
20170413,E110,M0030,0.017
20170413,E110,M0036,0.0182
20170413,E110,M0048,0.019
20170413,E110,M0060,0.0205
20170413,E110,M0084,0.0218
20170413,E110,M0120,0.0231
20170413,E110,M0240,0.0248
20170414,E110,M0003,0.0135
20170414,E110,M0006,0.014
20170414,E110,M0009,0.0147
20170414,E110,M0012,0.0151
20170414,E110,M0018,0.0158
20170414,E110,M0024,0.0167
20170414,E110,M0030,0.0171
20170414,E110,M0036,0.0182
20170414,E110,M0048,0.019
20170414,E110,M0060,0.0205
20170414,E110,M0084,0.0218
20170414,E110,M0120,0.0232
20170414,E110,M0240,0.0248
20170410,E110,M0003,0.0135
20170410,E110,M0006,0.014
20170410,E110,M0009,0.0147
20170410,E110,M0012,0.0151
20170410,E110,M0018,0.0159
20170410,E110,M0024,0.0171
20170410,E110,M0030,0.0176
20170410,E110,M0036,0.0186
20170410,E110,M0048,0.0195
20170410,E110,M0060,0.0212
20170410,E110,M0084,0.0225
20170410,E110,M0120,0.0238
20170410,E110,M0240,0.0254
20170411,E110,M0003,0.0134
20170411,E110,M0006,0.0139
20170411,E110,M0009,0.0146
20170411,E110,M0012,0.015
20170411,E110,M0018,0.0159
20170411,E110,M0024,0.0168
20170411,E110,M0030,0.0173
20170411,E110,M0036,0.0184
20170411,E110,M0048,0.0192
20170411,E110,M0060,0.0208
20170411,E110,M0084,0.0221
20170411,E110,M0120,0.0233
20170411,E110,M0240,0.0251
20170412,E110,M0003,0.0135
20170412,E110,M0006,0.0139
20170412,E110,M0009,0.0146
20170412,E110,M0012,0.015
20170412,E110,M0018,0.0158
20170412,E110,M0024,0.0167
20170412,E110,M0030,0.0172
20170405,E110,M0240,0.0243
20170406,E110,M0003,0.0135
20170406,E110,M0006,0.0141
20170406,E110,M0009,0.0146
20170406,E110,M0012,0.015
20170406,E110,M0018,0.0157
20170406,E110,M0024,0.0168
20170406,E110,M0030,0.0173
20170406,E110,M0036,0.0182
20170406,E110,M0048,0.019
20170406,E110,M0060,0.0207
20170406,E110,M0084,0.0219
20170406,E110,M0120,0.0231
20170406,E110,M0240,0.0247
20170407,E110,M0003,0.0135
20170407,E110,M0006,0.014
20170407,E110,M0009,0.0147
20170407,E110,M0012,0.0151
20170407,E110,M0018,0.0157
20170407,E110,M0024,0.0168
20170407,E110,M0030,0.0173
20170407,E110,M0036,0.0183
20170407,E110,M0048,0.019
20170407,E110,M0060,0.0208
20170407,E110,M0084,0.022
20170407,E110,M0120,0.0233
20170407,E110,M0240,0.0248
20170403,E110,M0003,0.0137
20170403,E110,M0006,0.0143
20170403,E110,M0009,0.0149
20170403,E110,M0012,0.0152
20170403,E110,M0018,0.0158
20170403,E110,M0024,0.0167
20170403,E110,M0030,0.0171
20170403,E110,M0036,0.018
20170403,E110,M0048,0.0186
20170403,E110,M0060,0.0201
20170403,E110,M0084,0.0215
20170403,E110,M0120,0.0229
20170403,E110,M0240,0.0249
20170404,E110,M0003,0.0136
20170929,A100,M0003,0.0128
20170929,A100,M0006,0.0138
20170929,A100,M0009,0.0148
20170929,A100,M0012,0.0155
20170929,A100,M0018,0.0175
20170929,A100,M0024,0.0182
20170929,A100,M0030,0.0188
20170929,A100,M0036,0.0193
20170929,A100,M0048,0.0204
20170929,A100,M0060,0.0208
20170929,A100,M0084,0.0228
20170929,A100,M0120,0.0238
20170929,A100,M0240,0.0236
20170929,E110,M0003,0.0135
20170929,E110,M0006,0.0147
20170929,E110,M0009,0.016
20170929,E110,M0012,0.0169
20170929,E110,M0018,0.0183
20170929,E110,M0024,0.0194
20170929,E110,M0030,0.0197
20170929,E110,M0036,0.0205
20170929,E110,M0048,0.0218
20170929,E110,M0060,0.0228
20170929,E110,M0084,0.0239
20170929,E110,M0120,0.025
20170929,E110,M0240,0.0255
20170928,A100,M0003,0.0128
20170928,A100,M0006,0.0138
20170928,A100,M0009,0.0148
20170928,A100,M0012,0.0154
20170928,A100,M0018,0.0175
20170928,A100,M0024,0.0182
20170928,A100,M0030,0.0188
20170928,A100,M0036,0.0194
20170928,A100,M0048,0.0205
20170928,A100,M0060,0.021
20170928,A100,M0084,0.023
20170928,A100,M0120,0.0242
20170928,A100,M0240,0.0238
20170928,E110,M0003,0.0135
20170928,E110,M0006,0.0147
20170928,E110,M0009,0.0162
20170928,E110,M0012,0.017
20170928,E110,M0018,0.0183
20170928,E110,M0024,0.0194
20170928,E110,M0030,0.0197
20170928,E110,M0036,0.0205
20170928,E110,M0048,0.0219
20170928,E110,M0060,0.023
20170928,E110,M0084,0.0242
20170928,E110,M0120,0.0253
20170928,E110,M0240,0.0258
20170510,E110,M0003,0.0132
20170510,E110,M0006,0.0136
20170510,E110,M0009,0.0143
20170510,E110,M0012,0.015
20170510,E110,M0018,0.016
20170510,E110,M0024,0.0172
20170510,E110,M0030,0.0176
20170510,E110,M0036,0.0188
20170510,E110,M0048,0.0199
20170510,E110,M0060,0.0215
20170510,E110,M0084,0.0229
20170510,E110,M0120,0.0243
20170510,E110,M0240,0.026
20170518,A100,M0003,0.0125
20170518,A100,M0006,0.0133
20170518,A100,M0009,0.014
20170518,A100,M0012,0.0146
20170518,A100,M0018,0.0154
20170518,A100,M0024,0.016
20170518,A100,M0030,0.0167
20170518,A100,M0036,0.0173
20170518,A100,M0048,0.0183
20170518,A100,M0060,0.0193
20170518,A100,M0084,0.0213
20170518,A100,M0120,0.0229
20170518,A100,M0240,0.0238
20170911,E110,M0003,0.013
20170911,E110,M0006,0.0137
20170911,E110,M0009,0.0151
20170911,E110,M0012,0.0159
20170911,E110,M0018,0.0169
20170911,E110,M0024,0.018
20170911,E110,M0030,0.0183
20170911,E110,M0036,0.0192
20170911,E110,M0048,0.0203
20170911,E110,M0060,0.0216
20170911,E110,M0084,0.0227
20170911,E110,M0120,0.024
20170911,E110,M0240,0.0247
20170502,A100,M0003,0.0128
20170502,A100,M0006,0.0135
20170502,A100,M0009,0.014
20170502,A100,M0012,0.0146
20170502,A100,M0018,0.0155
20170502,A100,M0024,0.0162
20170502,A100,M0030,0.0168
20170502,A100,M0036,0.0173
20170502,A100,M0048,0.0184
20170502,A100,M0060,0.0193
20170502,A100,M0084,0.0213
20170502,A100,M0120,0.0229
20170502,A100,M0240,0.0237
20170502,E110,M0024,0.0169
20170502,E110,M0030,0.0172
20170502,E110,M0036,0.0183
20170502,E110,M0048,0.0193
20170502,E110,M0060,0.0209
20170502,E110,M0084,0.0223
20170502,E110,M0120,0.0237
20170502,E110,M0240,0.0256
20170518,E110,M0003,0.013
20170518,E110,M0006,0.0133
20170518,E110,M0009,0.0141
20170518,E110,M0012,0.0148
20170518,E110,M0018,0.0156
20170518,E110,M0024,0.0167
20170518,E110,M0030,0.017
20170518,E110,M0036,0.0183
20170518,E110,M0048,0.0193
20170518,E110,M0060,0.0209
20170518,E110,M0084,0.0223
20170518,E110,M0120,0.0238
20170518,E110,M0240,0.0256
20170920,A100,M0003,0.0124
20170920,A100,M0006,0.0133
20170920,A100,M0009,0.0142
20170920,A100,M0012,0.0148
20170920,A100,M0018,0.0164
20170920,A100,M0024,0.0172
20170920,A100,M0030,0.0177
20170920,A100,M0036,0.0182
20170920,A100,M0048,0.0193
20170920,A100,M0060,0.0198
20170920,A100,M0084,0.0217
20170920,A100,M0120,0.0229
20170920,A100,M0240,0.0229
20170512,A100,M0003,0.0125
20170512,A100,M0006,0.0133
20170512,A100,M0009,0.014
20170512,A100,M0012,0.0146
20170512,A100,M0018,0.0155
20170512,A100,M0024,0.0162
20170512,A100,M0030,0.0169
20170512,A100,M0036,0.0175
20170512,A100,M0048,0.0188
20170512,A100,M0060,0.0197
20170512,A100,M0084,0.0218
20170512,A100,M0120,0.0234
20170512,A100,M0240,0.0242
20170920,E110,M0003,0.0131
20170920,E110,M0006,0.014
20170920,E110,M0009,0.0153
20170920,E110,M0012,0.0162
20170920,E110,M0018,0.0172
20170920,E110,M0024,0.0182
20170920,E110,M0030,0.0184
20170920,E110,M0036,0.0193
20170920,E110,M0048,0.0206
20170920,E110,M0060,0.0218
20170920,E110,M0084,0.0229
20170920,E110,M0120,0.0242
20170920,E110,M0240,0.0248
20170830,A100,M0003,0.0124
20170830,A100,M0006,0.0131
20170830,A100,M0009,0.0143
20170830,A100,M0012,0.0147
20170830,A100,M0018,0.0162
20170830,A100,M0024,0.017
20170830,A100,M0030,0.0176
20170830,A100,M0036,0.018
20170830,A100,M0048,0.0191
20170830,A100,M0060,0.0201
20170830,A100,M0084,0.0215
20170830,A100,M0120,0.0227
20170830,A100,M0240,0.0233
20170907,A100,M0003,0.0123
20170907,A100,M0006,0.0129
20170907,A100,M0009,0.0139
20170907,A100,M0012,0.014
20170907,A100,M0018,0.0162
20170907,A100,M0024,0.0171
20170907,A100,M0030,0.0178
20170907,A100,M0036,0.0182
20170907,A100,M0048,0.0192
20170907,A100,M0060,0.0202
20170907,A100,M0084,0.0217
20170907,A100,M0120,0.0228
20170907,A100,M0240,0.023
20170915,A100,M0003,0.0123
20170915,A100,M0006,0.0131
20170915,A100,M0009,0.0141
20170915,A100,M0012,0.0144
20170915,A100,M0018,0.0161
20170915,A100,M0024,0.0168
20170915,A100,M0030,0.0174
20170915,A100,M0036,0.0179
20170915,A100,M0048,0.019
20170915,A100,M0060,0.0195
20170915,A100,M0084,0.0215
20170915,A100,M0120,0.0227
20170915,A100,M0240,0.0226
20170508,A100,M0003,0.0127
20170508,A100,M0006,0.0135
20170508,A100,M0009,0.0141
20170508,A100,M0012,0.0147
20170508,A100,M0018,0.0155
20170508,A100,M0024,0.0163
20170508,A100,M0030,0.0169
20170508,A100,M0036,0.0174
20170508,A100,M0048,0.0185
20170508,A100,M0060,0.0194
20170508,A100,M0084,0.0214
20170508,A100,M0120,0.0229
20170508,A100,M0240,0.0236
20170512,E110,M0003,0.0131
20170512,E110,M0006,0.0135
20170512,E110,M0009,0.0142
20170512,E110,M0012,0.0149
20170512,E110,M0018,0.0157
20170512,E110,M0024,0.0169
20170512,E110,M0030,0.0173
20170512,E110,M0036,0.0185
20170512,E110,M0048,0.0197
20170512,E110,M0060,0.0214
20170512,E110,M0084,0.0228
20170512,E110,M0120,0.0243
20170512,E110,M0240,0.026
20170517,A100,M0003,0.0125
20170517,A100,M0006,0.0133
20170517,A100,M0009,0.014
20170517,A100,M0012,0.0146
20170517,A100,M0018,0.0154
20170517,A100,M0024,0.0161
20170517,A100,M0030,0.0167
20170517,A100,M0036,0.0173
20170517,A100,M0048,0.0184
20170517,A100,M0060,0.0193
20170517,A100,M0084,0.0214
20170517,A100,M0120,0.023
20170517,A100,M0240,0.0238
20170511,A100,M0003,0.0127
20170511,A100,M0006,0.0135
20170511,A100,M0009,0.0141
20170511,A100,M0012,0.0147
20170511,A100,M0018,0.0156
20170511,A100,M0024,0.0164
20170511,A100,M0030,0.0171
20170511,A100,M0036,0.0177
20170511,A100,M0048,0.0189
20170511,A100,M0060,0.0199
20170511,A100,M0084,0.022
20170511,A100,M0120,0.0236
20170511,A100,M0240,0.0242
20170830,E110,M0003,0.013
20170830,E110,M0006,0.0138
20170830,E110,M0009,0.0151
20170830,E110,M0012,0.0159
20170830,E110,M0018,0.0169
20170830,E110,M0024,0.0179
20170830,E110,M0030,0.0183
20170830,E110,M0036,0.0191
20170830,E110,M0048,0.0201
20170830,E110,M0060,0.0216
20170830,E110,M0084,0.0227
20170830,E110,M0120,0.0239
20170830,E110,M0240,0.025
20170907,E110,M0003,0.0129
20170907,E110,M0006,0.0137
20170907,E110,M0009,0.0151
20170907,E110,M0012,0.0158
20170907,E110,M0018,0.0169
20170907,E110,M0024,0.0181
20170907,E110,M0030,0.0184
20170907,E110,M0036,0.0194
20170907,E110,M0048,0.0203
20170907,E110,M0060,0.0218
20170907,E110,M0084,0.0229
20170907,E110,M0120,0.0241
20170907,E110,M0240,0.0246
20170915,E110,M0003,0.013
20170915,E110,M0006,0.0139
20170915,E110,M0009,0.0153
20170502,E110,M0003,0.0134
20170502,E110,M0006,0.0137
20170502,E110,M0009,0.0144
20170502,E110,M0012,0.0149
20170502,E110,M0018,0.0158
20170915,E110,M0012,0.0161
20170915,E110,M0018,0.017
20170915,E110,M0024,0.0179
20170915,E110,M0030,0.0181
20170915,E110,M0036,0.019
20170915,E110,M0048,0.0203
20170508,E110,M0003,0.0133
20170508,E110,M0006,0.0136
20170508,E110,M0009,0.0143
20170508,E110,M0012,0.0149
20170508,E110,M0018,0.0158
