CERT,PY,KM,PRICE,FUEL,MODEL
Normal,2014,68386,3950,Diesel,E-Class
Normal,2013,71599,3650,Gasoline,E-Class
Normal,2012,78000,2650,Gasoline,E-Class
Normal,2010,116000,2170,Gasoline,E-Class
Normal,2013,25000,3600,Gasoline,E-Class
Normal,2015,104000,3600,Gasoline,E-Class
Normal,2015,78311,3890,Diesel,E-Class
Normal,2011,88814,2250,Gasoline,E-Class
Normal,2017,4143,6650,Diesel,E-Class
Guaranteed,2015,41994,5200,Diesel,E-Class
Guaranteed,2016,18480,6300,Gasoline,E-Class
Normal,2017,5158,6400,Diesel,E-Class
Normal,2014,34428,3750,Gasoline,E-Class
Normal,2017,21112,7490,Diesel,E-Class
Guaranteed,2014,62077,3750,Diesel,E-Class
Normal,2013,99984,2990,Diesel,E-Class
Guaranteed,2012,106217,2400,Gasoline,E-Class
Guaranteed,2010,132120,2150,Gasoline,E-Class
Normal,2017,27146,5900,Diesel,E-Class
Guaranteed,2016,15039,6800,Gasoline,E-Class
Guaranteed,2011,84443,2300,Gasoline,E-Class
Normal,2011,105000,2300,Gasoline,E-Class
Guaranteed,2017,6570,5350,Gasoline,E-Class
Normal,2013,120000,3240,Diesel,E-Class
Normal,2016,39876,5350,Diesel,E-Class
Normal,2014,32900,4650,Gasoline,E-Class
Normal,2013,58000,4650,Gasoline,E-Class
Normal,1997,120000,465,Gasoline,E-Class
Normal,2013,70000,3899,Gasoline,E-Class
Guaranteed,2014,54601,3990,Gasoline,E-Class
Normal,2012,62300,2650,Gasoline,E-Class
Guaranteed,2013,25143,3950,Gasoline,E-Class
Guaranteed,2014,111960,3250,Diesel,E-Class
Guaranteed,2017,12985,6090,Diesel,E-Class
Normal,2012,91000,2450,Gasoline,E-Class
Normal,2008,119000,1020,Gasoline,E-Class
Normal,2014,21655,4300,Gasoline,E-Class
Guaranteed,2014,69567,3910,Gasoline,E-Class
Normal,2007,191000,950,Gasoline,E-Class
Normal,2013,74000,3750,Gasoline,E-Class
Guaranteed,2014,54601,3990,Gasoline,E-Class
Normal,2012,62300,2650,Gasoline,E-Class
Guaranteed,2013,25143,3950,Gasoline,E-Class
Guaranteed,2014,111960,3250,Diesel,E-Class
Guaranteed,2017,12985,6090,Diesel,E-Class
Normal,2012,91000,2450,Gasoline,E-Class
Normal,2008,119000,1020,Gasoline,E-Class
Normal,2014,21655,4300,Gasoline,E-Class
Guaranteed,2014,69567,3910,Gasoline,E-Class
Normal,2007,191000,950,Gasoline,E-Class
Normal,2013,74000,3750,Gasoline,E-Class
Normal,2015,97157,4199,Diesel,E-Class
Normal,2010,48453,2400,Gasoline,E-Class
Normal,2011,64088,2590,Gasoline,E-Class
Normal,2012,110740,2520,Diesel,E-Class
Normal,2016,54977,4300,Diesel,E-Class
Normal,2014,110296,3050,Diesel,E-Class
Normal,2010,136896,1650,Gasoline,E-Class
Normal,2014,102000,3590,Diesel,E-Class
Normal,2011,78052,2490,Gasoline,E-Class
Normal,2017,15000,5990,Diesel,E-Class
Normal,2010,100000,2090,Gasoline,E-Class
Guaranteed,2010,91769,2100,Gasoline,E-Class
Normal,2014,102000,3360,Diesel,E-Class
Normal,2013,80000,2900,Diesel,E-Class
Normal,2013,17712,4200,Diesel,E-Class
Guaranteed,2011,88443,2480,Gasoline,E-Class
Normal,2016,9476,5350,Gasoline,E-Class
Normal,2005,210000,450,Gasoline,E-Class
Normal,2010,92342,2180,Gasoline,E-Class
Normal,2006,195326,1050,Gasoline,E-Class
Guaranteed,2016,28633,4650,Diesel,E-Class
Guaranteed,2016,29989,4690,Diesel,E-Class
Normal,2013,110400,3190,Diesel,E-Class
Guaranteed,2014,42335,4090,Gasoline,E-Class
Guaranteed,2013,70830,3250,Gasoline,E-Class
Normal,2014,90000,3840,Diesel,E-Class
Normal,2015,168000,2990,Gasoline,E-Class
Normal,2014,79000,3580,Gasoline,E-Class
Normal,2015,19461,4050,Diesel,E-Class
Normal,2015,15580,4690,Gasoline,E-Class
Normal,2010,58000,3100,Gasoline,E-Class
Normal,2014,52000,4500,Gasoline,E-Class
Guaranteed,2015,30589,4450,Diesel,E-Class
Normal,2015,91592,3650,Gasoline,E-Class
Normal,2010,89702,2090,Gasoline,E-Class
Normal,2012,71000,3250,Gasoline,E-Class
Guaranteed,2013,31205,3850,Gasoline,E-Class
Normal,2015,102516,3450,Diesel,E-Class
Normal,2013,69120,3700,Gasoline,E-Class
Normal,2014,53408,3950,Diesel,E-Class
Normal,2015,26384,3550,Gasoline,E-Class
Normal,2013,90300,3280,Diesel,E-Class
Normal,2014,72358,3750,Gasoline,E-Class
Normal,2010,64565,2050,Gasoline,E-Class
Normal,2014,106884,3550,Diesel,E-Class
Normal,2001,230000,399,Gasoline,E-Class
Normal,2010,122000,2180,Gasoline,E-Class
Normal,2005,151302,790,Gasoline,E-Class
Normal,2014,45000,3980,Diesel,E-Class
Normal,2013,105000,3380,Diesel,E-Class
Normal,2014,58000,3870,Diesel,E-Class
Normal,2014,83461,3680,Diesel,E-Class
Normal,2009,75721,2099,Gasoline,E-Class
Normal,2010,79136,2990,Gasoline,E-Class
Normal,2017,9901,6180,Gasoline,E-Class
Normal,2011,103500,1580,Gasoline,E-Class
Normal,2014,51500,4100,Gasoline,E-Class
Normal,2015,92000,3800,Diesel,E-Class
Normal,2010,65146,2690,Gasoline,E-Class
Guaranteed,2013,107694,3290,Diesel,E-Class
Guaranteed,2011,147352,2120,Gasoline,E-Class
Guaranteed,2010,71136,2350,Gasoline,E-Class
Normal,2010,87656,2080,Gasoline,E-Class
Normal,2010,82925,2390,Gasoline,E-Class
Normal,2015,50552,5350,Gasoline,E-Class
Normal,2015,50168,4188,Diesel,E-Class
Guaranteed,2015,62898,4350,Gasoline,E-Class
Guaranteed,2011,91268,2390,Gasoline,E-Class
Certificated,2015,36260,4700,Diesel,E-Class
Guaranteed,2007,128519,1250,Gasoline,E-Class
Guaranteed,2014,71065,3700,Gasoline,E-Class
Normal,2017,11600,5870,Diesel,E-Class
Normal,2009,74131,1950,Gasoline,E-Class
Normal,2009,171263,1599,Gasoline,E-Class
Normal,2014,92000,3850,Diesel,E-Class
Guaranteed,2011,105411,2380,Gasoline,E-Class
Normal,2014,70646,3730,Diesel,E-Class
Guaranteed,2014,56595,3699,Diesel,E-Class
Normal,2014,80410,3150,Diesel,E-Class
Guaranteed,2011,107082,2500,Diesel,E-Class
Normal,2014,70000,3690,Diesel,E-Class
Normal,2011,117528,2250,Gasoline,E-Class
Guaranteed,2016,23104,5300,Gasoline,E-Class
Normal,2012,212000,1690,Gasoline,E-Class
Normal,2010,185703,1890,Gasoline,E-Class
Normal,2012,103031,2490,Diesel,E-Class
Guaranteed,2016,61648,5350,Diesel,E-Class
Normal,2013,63514,3960,Gasoline,E-Class
Normal,2013,35170,3950,Gasoline,E-Class
Guaranteed,2013,75200,3590,Diesel,E-Class
Normal,2011,55062,2500,Gasoline,E-Class
Normal,2013,59411,3750,Diesel,E-Class
Normal,2013,97552,3490,Diesel,E-Class
Normal,2013,116117,3220,Diesel,E-Class
Guaranteed,2012,80171,2590,Gasoline,E-Class
Normal,2010,91240,1820,Gasoline,E-Class
Normal,2011,78005,2499,Gasoline,E-Class
Certificated,2015,49450,4450,Diesel,E-Class
Certificated,2016,26348,4750,Diesel,E-Class
Certificated,2016,41334,5990,Gasoline,E-Class
Certificated,2016,13614,6650,Gasoline,E-Class
Normal,2012,74000,2770,Diesel,E-Class
Normal,2014,87300,4075,Diesel,E-Class
Normal,2014,31200,4470,Gasoline,E-Class
Normal,2011,90300,2350,Gasoline,E-Class
Normal,2012,81741,2650,Gasoline,E-Class
Normal,2009,66000,2250,Gasoline,E-Class
Normal,2011,110000,2200,Gasoline,E-Class
Normal,2015,21000,4750,Gasoline,E-Class
Normal,2012,145635,2190,Gasoline,E-Class
Normal,2013,105261,3390,Diesel,E-Class
Normal,2014,148995,2990,Gasoline,E-Class
Normal,2014,150000,2980,Diesel,E-Class
Normal,2016,41037,5990,Gasoline,E-Class
Normal,2010,55000,2150,Gasoline,E-Class
Guaranteed,2015,63393,4250,Gasoline,E-Class
Guaranteed,2011,31441,2650,Gasoline,E-Class
Normal,2014,51000,4150,Diesel,E-Class
Normal,2011,70000,2460,Gasoline,E-Class
Normal,2011,115462,2070,Gasoline,E-Class
Normal,2013,57000,2890,Diesel,E-Class
Normal,2015,26000,3990,Gasoline,E-Class
Normal,2015,7580,4650,Diesel,E-Class
Normal,2011,72261,1990,Gasoline,E-Class
Guaranteed,2010,262352,1590,Diesel,E-Class
Normal,2016,12580,5999,Diesel,E-Class
Normal,2010,139400,1750,Gasoline,E-Class
Normal,2004,242000,540,Gasoline,E-Class
Normal,2016,7104,6190,Gasoline,E-Class
Normal,2010,110000,2050,Gasoline,E-Class
Guaranteed,2014,44359,3790,Diesel,E-Class
Guaranteed,2014,53105,3890,Diesel,E-Class
Guaranteed,2017,5844,5940,Diesel,E-Class
Guaranteed,2009,100544,2099,Gasoline,E-Class
Normal,2012,73300,2590,Gasoline,E-Class
Normal,2010,140000,1580,Gasoline,E-Class
Normal,2013,134748,3150,Diesel,E-Class
Normal,2015,89538,3590,Diesel,E-Class
Normal,2013,71731,3490,Diesel,E-Class
Guaranteed,2015,33867,5350,Gasoline,E-Class
Normal,2001,168509,350,Gasoline,E-Class
Normal,2013,50000,2799,Gasoline,E-Class
Normal,2015,82793,4099,Diesel,E-Class
Guaranteed,2015,43338,4250,Diesel,E-Class
Normal,2016,9300,6380,Gasoline,E-Class
Guaranteed,2013,81939,2990,Diesel,E-Class
Guaranteed,2005,137119,730,Gasoline,E-Class
Normal,2012,58458,2600,Gasoline,E-Class
Normal,2004,140000,2100,Gasoline,E-Class
Guaranteed,2016,16598,5890,Diesel,E-Class
Normal,2009,84000,2650,Gasoline,E-Class
Normal,2015,28000,5600,Gasoline,E-Class
Normal,2014,59000,3890,Diesel,E-Class
Normal,2014,107000,2990,Diesel,E-Class
Normal,2014,115936,2900,Diesel,E-Class
Guaranteed,2016,93758,4150,Diesel,E-Class
Guaranteed,2014,37129,4290,Gasoline,E-Class
Guaranteed,2010,55484,2790,Gasoline,E-Class
Guaranteed,2011,87577,2330,Gasoline,E-Class
Guaranteed,2013,173330,2480,Diesel,E-Class
Normal,2010,110000,3999,Gasoline,E-Class
Normal,2013,102000,2699,Gasoline,E-Class
Normal,2014,54303,3990,Diesel,E-Class
Normal,1996,506824,250,Gasoline,E-Class
Guaranteed,2011,169207,2190,Gasoline,E-Class
Normal,2016,28891,5780,Gasoline,E-Class
Normal,2011,143041,1950,Gasoline,E-Class
Normal,2010,45842,2680,Gasoline,E-Class
Normal,1996,255217,380,Gasoline,E-Class
Normal,2007,171000,930,Diesel,E-Class
Normal,2014,90152,3450,Diesel,E-Class
Normal,2015,133000,3390,Gasoline,E-Class
Normal,2014,39572,3890,Gasoline,E-Class
Normal,2016,8812,5250,Gasoline,E-Class
Normal,2014,40000,4990,Gasoline,E-Class
Normal,2004,185000,620,Gasoline,E-Class
Normal,2011,50000,2590,Gasoline,E-Class
Normal,2007,282243,690,Gasoline,E-Class
Normal,2011,120000,2580,Gasoline,E-Class
Normal,2003,207000,1290,Gasoline,E-Class
Normal,2013,46223,3830,Gasoline,E-Class
Normal,2009,51946,2180,Gasoline,E-Class
Normal,2012,53209,2630,Gasoline,E-Class
Normal,2010,90000,4000,Gasoline,E-Class
Guaranteed,2011,58908,2650,Gasoline,E-Class
Guaranteed,2011,58908,2650,Gasoline,E-Class
Normal,2015,44000,4499,Diesel,E-Class
Normal,2014,62000,3899,Diesel,E-Class
Normal,2014,71552,3490,Diesel,E-Class
Guaranteed,2013,97048,2590,Diesel,E-Class
Guaranteed,2011,148759,2130,Diesel,E-Class
Normal,2003,231781,430,Gasoline,E-Class
Normal,2014,55898,3490,Gasoline,E-Class
Normal,2011,107649,2190,Gasoline,E-Class
Normal,2011,124564,2190,Gasoline,E-Class
Normal,2013,87318,3850,Diesel,E-Class
Normal,2015,55200,4900,Diesel,E-Class
Normal,2014,118336,3360,Gasoline,E-Class
Normal,2004,240000,1099,Gasoline,E-Class
Normal,2010,82126,2040,Gasoline,E-Class
Guaranteed,2014,47913,3950,Diesel,E-Class
Normal,2007,82900,1250,Gasoline,E-Class
Guaranteed,2014,72692,4280,Gasoline,E-Class
Normal,2007,231000,720,Gasoline,E-Class
Normal,2006,116821,730,Gasoline,E-Class
Normal,2010,173000,1530,Gasoline,E-Class
Normal,2010,100000,3799,Gasoline,E-Class
Normal,2011,197427,1899,Diesel,E-Class
Guaranteed,2015,34290,4280,Diesel,E-Class
Guaranteed,2017,14188,6090,Diesel,E-Class
Guaranteed,2011,202580,1850,Gasoline,E-Class
Guaranteed,2011,104140,2290,Gasoline,E-Class
Normal,2013,75332,3540,Gasoline,E-Class
Normal,2005,78901,790,Gasoline,E-Class
Normal,2014,75421,3750,Gasoline,E-Class
Normal,2013,87160,3690,Gasoline,E-Class
Normal,2010,137000,2050,Gasoline,E-Class
Normal,2016,14800,5320,Gasoline,E-Class
Normal,2011,89186,2250,Gasoline,E-Class
Normal,2017,15000,5550,Diesel,E-Class
Normal,2014,79801,3690,Diesel,E-Class
Normal,2013,117420,2650,Diesel,E-Class
Guaranteed,2011,59440,2589,Gasoline,E-Class
Guaranteed,2005,148734,789,Gasoline,E-Class
Normal,2009,71000,2350,Gasoline,E-Class
Normal,2007,141484,1240,Diesel,E-Class
Normal,2013,52792,3650,Diesel,E-Class
Normal,2011,82000,2650,Gasoline,E-Class
Normal,2014,141447,2790,Diesel,E-Class
Normal,2017,16503,4890,Diesel,E-Class
Normal,2014,29837,4950,Gasoline,E-Class
Guaranteed,2017,25031,6090,Diesel,E-Class
Guaranteed,2012,122613,2500,Diesel,E-Class
Normal,2015,36662,4299,Diesel,E-Class
Normal,2015,56230,5150,Diesel,E-Class
Guaranteed,2016,11255,6300,Gasoline,E-Class
Normal,2012,78726,2779,Gasoline,E-Class
Normal,2010,59134,2349,Gasoline,E-Class
Normal,2016,57092,4399,Diesel,E-Class
Guaranteed,2010,106914,1950,Gasoline,E-Class
Normal,2011,145000,1800,Gasoline,E-Class
Normal,2014,40000,4400,Gasoline,E-Class
Guaranteed,2014,55693,3880,Diesel,E-Class
Guaranteed,2012,143362,2700,Gasoline,E-Class
Guaranteed,2011,44851,2670,Gasoline,E-Class
Normal,2013,164743,2990,Diesel,E-Class
Normal,2017,12000,5690,Diesel,E-Class
Normal,2012,110883,2090,Gasoline,E-Class
Normal,2015,34000,4190,Diesel,E-Class
Normal,2013,60000,3790,Diesel,E-Class
Normal,2009,148000,1850,Gasoline,E-Class
Normal,2012,63000,2950,Gasoline,E-Class
Normal,2006,167000,900,Gasoline,E-Class
Normal,2004,196297,530,Gasoline,E-Class
Normal,2017,12000,5690,Diesel,E-Class
Normal,2012,110800,2090,Gasoline,E-Class
Normal,2013,164743,2990,Diesel,E-Class
Normal,2011,71087,2600,Gasoline,E-Class
Normal,2014,55925,4100,Gasoline,E-Class
Normal,2014,131265,3290,Diesel,E-Class
Normal,2015,65584,4100,Diesel,E-Class
Normal,2017,1000,4980,Gasoline,E-Class
Normal,2013,96000,3400,Diesel,E-Class
Guaranteed,2014,105862,3450,Gasoline,E-Class
Normal,2016,45847,4580,Diesel,E-Class
Normal,2014,71218,3680,Diesel,E-Class
Normal,2011,55125,2680,Gasoline,E-Class
Normal,2016,19000,5790,Diesel,E-Class
Normal,2014,39900,4250,Gasoline,E-Class
Normal,2009,91000,2350,Gasoline,E-Class
Normal,2010,66091,2390,Gasoline,E-Class
Normal,2013,57145,4800,Gasoline,E-Class
Guaranteed,2014,80140,3640,Diesel,E-Class
Normal,2011,209740,1650,Gasoline,E-Class
Normal,2009,98259,1750,Gasoline,E-Class
Normal,2012,125229,2490,Diesel,E-Class
Normal,2010,98000,2090,Gasoline,E-Class
Normal,2010,111669,1950,Gasoline,E-Class
Normal,2013,70000,2930,Diesel,E-Class
Normal,2011,57300,2580,Gasoline,E-Class
Normal,2014,118011,3350,Diesel,E-Class
Normal,2010,84000,2250,Gasoline,E-Class
Normal,2011,93000,2190,Gasoline,E-Class
Normal,2015,51926,3890,Diesel,E-Class
Normal,2010,60000,2499,Gasoline,E-Class
Normal,2010,60000,2499,Gasoline,E-Class
Normal,2004,67000,860,Gasoline,E-Class
Certificated,2017,3980,7800,Diesel,E-Class
Certificated,2017,9600,6450,Diesel,E-Class
Certificated,2017,6960,6600,Gasoline,E-Class
Certificated,2017,5755,6200,Diesel,E-Class
Certificated,2017,1880,6300,Diesel,E-Class
Certificated,2017,6540,6200,Diesel,E-Class
Normal,2013,93950,3600,Diesel,E-Class
Normal,2011,109976,2190,Gasoline,E-Class
Guaranteed,2013,44347,3930,Diesel,E-Class
Normal,2015,43000,4290,Diesel,E-Class
Normal,2014,106800,3390,Diesel,E-Class
Normal,2016,6700,5200,Gasoline,E-Class
Normal,2000,237807,350,Gasoline,E-Class
Normal,2015,45000,4400,Diesel,E-Class
Normal,2015,40000,4400,Diesel,E-Class
Normal,2015,26000,4750,Diesel,E-Class
Normal,2016,4500,5400,Gasoline,E-Class
Normal,2016,29000,5100,Gasoline,E-Class
Normal,2012,90000,2490,Gasoline,E-Class
Normal,2016,19400,6230,Gasoline,E-Class
Normal,2012,138575,2390,Diesel,E-Class
Normal,2014,93000,3550,Diesel,E-Class
Normal,2013,59000,2799,Gasoline,E-Class
Normal,2009,231000,1450,Gasoline,E-Class
Guaranteed,2015,37974,3980,Gasoline,E-Class
Normal,2013,147000,3000,Diesel,E-Class
Guaranteed,2010,127311,1950,Gasoline,E-Class
Normal,2010,80000,2190,Gasoline,E-Class
Normal,2013,76000,2350,Gasoline,E-Class
Normal,2009,179000,1690,Gasoline,E-Class
Normal,2015,113252,3900,Diesel,E-Class
Normal,2013,52207,3890,Gasoline,E-Class
Normal,2014,84000,3490,Diesel,E-Class
Normal,2016,29000,6080,Diesel,E-Class
Normal,2015,77940,3850,Diesel,E-Class
Normal,2014,84359,3550,Diesel,E-Class
Normal,2015,47671,4250,Diesel,E-Class
Normal,2007,83000,1250,Gasoline,E-Class
Normal,2012,112000,2750,Diesel,E-Class
Normal,2010,59200,2590,Gasoline,E-Class
Guaranteed,2013,86976,2890,Diesel,E-Class
Guaranteed,2015,63090,3970,Diesel,E-Class
Normal,2005,201126,499,Gasoline,E-Class
Normal,2016,19770,5890,Diesel,E-Class
Normal,2014,67524,4000,Gasoline,E-Class
Normal,2015,73918,4350,Gasoline,E-Class
Normal,2013,106000,3400,Diesel,E-Class
Normal,2003,167866,1450,Gasoline,E-Class
Normal,2014,70000,3950,Diesel,E-Class
Normal,2014,88000,3390,Diesel,E-Class
Normal,2010,110863,1960,Gasoline,E-Class
Normal,2014,72000,3550,Gasoline,E-Class
Normal,2011,110000,2250,Gasoline,E-Class
Normal,2010,169000,2150,Gasoline,E-Class
Certificated,2013,98550,3950,Gasoline,E-Class
Certificated,2015,83720,3850,Diesel,E-Class
Certificated,2014,80980,3850,Gasoline,E-Class
Certificated,2012,77240,2550,Gasoline,E-Class
Certificated,2013,67710,3150,Diesel,E-Class
Certificated,2015,97510,3700,Diesel,E-Class
Guaranteed,2014,28757,4250,Gasoline,E-Class
Normal,2011,59165,2550,Gasoline,E-Class
Normal,2014,39511,4200,Diesel,E-Class
Normal,2011,63000,2700,Gasoline,E-Class
Normal,2015,7776,4600,Diesel,E-Class
Normal,2009,111920,2050,Gasoline,E-Class
Normal,2012,105600,2390,Diesel,E-Class
Normal,2005,162701,690,Gasoline,E-Class
Guaranteed,2011,54580,2550,Gasoline,E-Class
Normal,2014,80111,3950,Diesel,E-Class
Normal,2015,51600,4550,Gasoline,E-Class
Guaranteed,2017,11014,6300,Diesel,E-Class
Guaranteed,2016,17880,5880,Diesel,E-Class
Normal,2014,41800,3990,Diesel,E-Class
Normal,2006,150000,880,Gasoline,E-Class
Guaranteed,2014,97762,3250,Diesel,E-Class
Guaranteed,2013,71612,3590,Gasoline,E-Class
Normal,2011,90000,2280,Gasoline,E-Class
Normal,2010,72437,2050,Gasoline,E-Class
Guaranteed,2008,103053,2000,Gasoline,E-Class
Normal,2014,70814,3690,Diesel,E-Class
Certificated,2013,72843,3850,Diesel,E-Class
Normal,2014,45000,4450,Gasoline,E-Class
Normal,2014,106806,3390,Diesel,E-Class
Guaranteed,2012,78407,2590,Gasoline,E-Class
Normal,2016,20543,5280,Gasoline,E-Class
Normal,2013,48184,3900,Diesel,E-Class
Normal,2014,65521,3700,Gasoline,E-Class
Normal,2013,48000,3950,Gasoline,E-Class
Normal,2011,134000,2050,Gasoline,E-Class
Normal,2016,8716,7140,Gasoline,E-Class
Normal,2014,100000,3550,Diesel,E-Class
Guaranteed,2014,118561,3890,Gasoline,E-Class
Normal,2015,40616,4300,Diesel,E-Class
Normal,2011,49526,2590,Diesel,E-Class
Normal,2015,46000,3750,Diesel,E-Class
Normal,2003,171585,490,Gasoline,E-Class
Normal,2009,126180,1040,Gasoline,E-Class
Normal,2008,128782,1350,Gasoline,E-Class
Normal,2010,76570,2060,Gasoline,E-Class
Normal,2015,18500,4500,Diesel,E-Class
Normal,2015,39973,4350,Gasoline,E-Class
Normal,2006,143000,890,Gasoline,E-Class
Normal,2012,73770,2690,Diesel,E-Class
Normal,2007,193000,990,Diesel,E-Class
Normal,2002,140000,500,Gasoline,E-Class
Normal,2011,97000,2190,Gasoline,E-Class
Normal,2010,82000,2380,Gasoline,E-Class
